     ,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
2814,-255.9031976,-495.412932,-702.4160889,155.8332392,-185.8649483,1563.39625,243.5840309,216.3445019,-1930.34643,-474.3229284,-949.8266697
2815,-56.80279083,323.7558736,-246.0615787,-455.3605137,-729.8208348,-358.2246835,2117.531835,-876.5598196,563.4529408,62.55220693,-969.2933339
2816,273.682519,1184.217633,423.0534977,487.4381762,-568.7189232,1893.784807,-194.5809033,1479.43976,-1326.260757,-860.6801238,219.1320226
2817,123.1555027,718.8069706,0.918210313,657.6800815,806.3944337,881.0168315,-503.504343,-776.0851796,166.654476,115.3337802,-835.6602343
2818,-466.8987718,-590.1991185,-321.5951594,-997.5553761,-618.7186284,270.0315289,1282.465389,-158.1376669,-2153.364403,-717.0999842,-664.8143002
2819,-167.348103,268.0378805,-482.1653306,69.83506932,678.8092678,1251.709421,4.635648278,8.613844928,-641.7684139,-2415.628458,-415.5599597
2820,-322.1212339,-633.8681132,750.0723199,-513.0292524,574.6928728,-118.4019154,-264.8290094,-2081.839586,-713.7651901,-973.9657307,753.7212659
2821,224.2673508,253.5819115,616.9744964,-1455.476964,350.646558,743.3042492,1368.68237,1408.526174,936.9397218,-1151.024874,-829.4801346
2822,-847.8183187,-3085.860707,1153.814847,-1031.540781,407.1751878,-2333.912752,-2437.329748,-1567.769107,597.913471,949.5762127,-1130.249811
2823,76.07370568,1569.867954,-11.24115727,-486.5963922,-632.2322658,2219.82687,-183.4526307,-1126.517337,1300.490882,-871.8284669,-1017.580399
2824,-280.74102,123.0721482,1284.514076,-399.1899699,-1182.033583,-1577.361155,-1891.542699,1048.277519,463.1630897,545.3273833,-1221.637011
2825,-456.5242404,-1261.01667,372.33079,-705.6763805,549.9273088,-1407.572812,-247.128691,-199.6609776,-641.4245488,-2082.298472,1057.278049
2826,-171.3051333,-243.0976847,967.7157295,278.8408388,-57.7941097,674.6733237,-768.7827959,171.0018415,230.8249321,-1400.89079,-1565.542618
2827,-125.2670813,-2289.936484,1197.584697,765.7329117,-1605.925124,693.175484,601.5011463,-1563.731091,-358.5254461,1734.676893,-427.2237994
2828,705.1822368,657.2922851,720.8228497,417.0411375,1698.506453,-606.9838406,198.5742821,1340.10148,154.8866447,1106.474382,1365.106695
2829,153.1115525,-1293.831052,112.8372373,415.2405031,1863.195717,699.8057798,-785.4279393,774.4868795,1103.009926,-681.5320971,-676.6694298
2830,448.9424187,726.2734005,170.5344355,1508.857871,-1477.614865,-58.64804472,1100.695395,742.0361932,1658.774677,120.5245224,-2.009398664
2831,197.552516,2221.283019,1033.404834,716.778077,767.5334793,-422.9756754,-1854.292885,-179.5200779,-395.0515273,-179.3856643,267.751581
2832,-284.2501598,-214.5903547,988.392904,609.5905447,840.3566726,-2727.272138,-2584.022155,428.7470837,-844.5891076,539.8139511,121.0710018
2833,31.1329766,937.8256835,-331.798589,-1099.609943,41.59501443,-323.9310029,339.5366946,633.6280557,719.1601497,-775.9757982,170.8995014
2834,-244.5531606,3480.330677,-920.68206,-404.8551297,-1075.549677,-882.8337831,-595.742797,-2128.380246,-501.0408803,438.0800217,145.1422682
2835,185.6101694,54.82696254,794.65814,1573.819167,423.8313168,1137.811555,-2340.234926,262.1157647,-592.4669512,641.6893633,-99.948698
2836,5.398716898,79.34828031,1209.335346,618.2104514,-122.2885461,1148.321559,-1253.009255,833.6417857,-585.3553173,-861.854546,-1012.362588
2837,90.09386148,-270.9977718,1180.891333,1066.679051,-541.0199997,241.8011397,-65.04544774,-1368.744747,664.3924913,1223.599637,-1230.617071
2838,-482.4947307,-371.0289218,-2363.049041,-82.35823997,-1359.255722,-26.07777933,433.4647082,235.9000833,-1659.058881,-670.8954035,1037.411889
2839,-176.769192,589.4627292,139.0295866,461.255952,-1158.149867,-637.9216207,-523.387836,245.3523714,-668.6666938,-272.9541428,58.28760145
2840,327.5786009,-164.1405593,2669.354388,-717.4984745,1108.868219,532.9573428,44.45575337,-590.8399878,1700.523574,-140.907867,-1166.986379
2841,131.2914562,682.9881769,-174.5918189,286.474591,-1833.505198,479.8454373,355.604544,526.7731748,460.172228,587.1078368,-57.95440933
2842,-194.900011,-1057.485961,969.9077207,-147.4561431,921.8323588,-1189.488383,-606.6743362,-824.045133,613.6225731,640.6924616,-1269.905267
2843,-480.8951202,-797.1712762,774.6338101,-944.0367509,-13.3051875,-326.5692946,-1145.145829,-2699.206319,-1147.167109,1652.682216,-163.665463
2844,302.3992057,-755.7908572,1071.240152,905.802093,601.6139162,-1828.412704,1708.869633,-143.8959939,974.3439888,1175.566493,-685.3446633
2845,-76.56492943,-980.5140497,-732.6768318,678.184844,-971.8044115,-1418.784786,1591.578846,1638.593224,681.9905026,944.966926,-2197.183558
2846,105.5676811,611.3591142,-1182.085077,-368.9990211,1551.32767,-590.6776807,-476.7121645,820.3313009,1088.802602,1158.144794,-1555.814727
2847,63.38046194,-1139.524161,887.0739517,185.8982475,269.7058151,-909.6365566,306.9518616,1215.962101,-246.4475832,386.295329,-322.4743853
2848,-105.0517284,244.4050664,-682.4684431,99.91207886,-680.2471378,-1183.810413,563.2139793,637.1393142,1025.310404,347.1388119,-1421.110946
2849,-78.44191692,-315.9162225,-574.6237596,-146.3756437,519.9471142,438.1284195,-943.9998216,-1117.030492,-1612.22603,1576.963299,1390.713967
2850,-180.3077089,1199.95594,1302.236692,-634.0661798,-99.59599909,-1639.995107,-611.9499918,138.0764129,-623.7627588,1101.668243,-1935.644341
2851,150.7520242,563.4610742,464.9306985,568.9450058,-690.6414343,1042.80444,-981.6251855,-94.40805953,902.5543903,-993.2280909,724.7274039
2852,181.1060421,-1606.058551,605.2199243,-74.60258869,269.2794572,83.62359311,-629.4842448,-235.4930592,-348.9116596,1490.971879,2256.51567
2853,113.530765,1100.11731,119.1658682,297.3753001,-680.2826412,482.9027588,677.062886,-879.2845357,-502.2274581,468.0658888,52.41227297
2854,-335.8161912,1201.853683,1201.722544,215.783776,683.5496839,-503.1975695,-857.5496803,-798.1103228,-1304.818311,-1090.623887,-2106.771828
2855,543.6731501,270.1582081,-135.5769141,192.8640029,701.5531104,-258.1508621,45.18775791,829.0317363,2492.157438,675.5216323,623.9853918
2856,834.5981396,1908.0717,-259.8963981,2026.280561,667.2371968,192.7894335,-593.5206802,1290.622133,1130.34803,1821.286723,162.7626969
2857,102.3839714,-768.1046275,-262.832376,-188.2967737,-464.1387353,1116.543195,12.3880206,1182.462567,-563.5791532,409.4505888,549.9470089
2858,220.6951085,673.0532821,1138.491816,-31.87343845,524.9695978,956.4266526,-182.9735169,-848.4260993,184.9524148,-611.6765702,404.0069465
2859,1079.98834,1125.65233,1320.721828,2048.539194,202.2244216,1059.735206,1231.595603,374.2661143,1466.448035,1026.14424,944.5564287
2860,-82.06181189,-721.022939,333.0769573,1152.047794,34.28935431,-110.5533717,-1197.335735,-341.7419326,822.0157376,777.2755083,-1568.669492
2861,59.98491546,1602.268721,-1634.204234,940.0302064,-480.1312411,133.7077537,-18.81036531,74.2905038,-746.579238,-1014.051112,1743.32816
2862,-349.7314414,-232.5217516,-283.4181238,-820.4702445,-1244.635096,-206.2532648,848.1276697,885.2192343,-891.27786,308.309027,-1860.394005
2863,12.07286981,359.0204287,-146.296822,816.3167179,1378.189803,-519.8218993,-684.7628838,-872.4230893,-287.1099375,96.77469305,-19.15831264
2864,257.9417562,590.7481604,-1590.430778,1397.031297,-217.5879046,788.7555512,852.5712157,909.3270505,1122.421812,-2138.350083,864.9312404
2865,-201.6393523,882.3870682,-1104.881292,-956.2670623,-838.5741524,-1461.917928,-157.9514763,-212.136912,1222.756841,574.2274828,35.96390745
2866,-737.095701,-4659.952967,-97.85556282,877.2868,925.39149,-1590.693676,318.6887571,796.7299222,-1092.566048,-135.6026591,-2712.383066
2867,-12.69848085,722.3869187,-1369.006153,-1202.503375,779.2565934,-1197.310595,1717.70307,94.82038233,2507.246117,-1566.35505,-613.2227158
2868,-238.1903624,163.0306933,537.8769507,523.81055,286.0624595,-1126.412568,144.5035111,-548.9215279,-324.7439089,-1365.169174,-671.940609
2869,-22.79356699,-370.7260548,-832.9692163,1373.999207,1405.489525,614.262742,380.129162,-1982.492377,551.8612447,-939.6815009,-427.8084005
2870,-82.72587209,63.72714472,-812.039508,-569.2890872,905.3315571,-1450.561493,710.3597057,-1255.980006,49.11070784,2452.137446,-920.0551878
2871,14.36534996,240.3309911,19.86771113,1249.803771,1270.547867,-308.0240652,880.7117118,-1715.409829,-256.568407,164.0652061,-1401.671458
2872,723.2393959,709.7941599,1909.562904,999.5204525,-432.6931914,-656.7226607,182.1094936,1003.432093,-398.1125285,2053.663355,1861.839881
2873,686.9255861,1360.299355,-449.8952571,2064.401353,921.2067885,-257.1714947,-373.0241548,807.3030589,1318.248982,116.9435134,1360.943717
2874,-200.742536,-141.199445,-102.9899755,-1946.162838,471.9499803,-1401.803826,1056.652357,2133.052773,-785.9642226,82.25438059,-1373.214542
2875,-39.3858335,1747.30286,-1063.901015,-1265.969502,222.9897741,424.7764545,480.56865,-847.4889658,-338.3961458,802.2504598,-555.990905
2876,-284.4528576,-404.1362467,-513.5216659,-1316.342172,-120.5930973,1512.206814,-10.46755567,-219.2304222,-126.38447,-1137.104187,-508.9555745
2877,-661.2892391,-194.6117539,860.0028732,63.83998125,-3521.361705,1004.554572,556.7478285,-688.5315147,-1405.5252,-367.6231769,-2920.384294
2878,-241.1814425,-1124.332462,-304.665444,-717.0249871,-613.4189471,1180.696971,-22.12727737,1180.166264,324.5626065,-288.7108751,-2026.960274
2879,-92.43452436,-1493.640981,125.2851219,523.5942873,769.466226,173.3997272,1387.987568,933.6731779,-211.1702577,-1050.301957,-2082.638157
2880,189.4006343,1460.939508,-85.68815095,-1707.174595,-1186.704336,2137.611532,834.8627694,206.9842686,1753.921762,353.5583715,-1874.304788
2881,516.2188353,-55.39625905,848.165869,-999.5617383,390.19858,134.3593015,1664.891415,1213.787538,321.7611886,1488.414675,155.567783
2882,-216.7955158,1058.668365,-28.84481139,-1716.313585,-456.820445,659.6849644,366.3463747,-1001.002894,699.4526083,-1212.842919,-536.2828155
2883,-215.8541663,1005.75339,-1055.190805,-544.8315929,-300.2343424,254.6850829,-269.442648,-1703.031637,-851.1922105,410.86658,894.0765197
2884,-472.4766262,459.6008037,-2072.703112,-1589.414628,606.8012382,-1351.027116,896.0603459,-647.4033173,248.6500744,-1271.442281,-3.888270578
2885,-396.5466149,-1269.023375,-739.6576631,-26.4970686,-307.0549971,313.3224001,-78.73819564,804.116436,255.5361129,-1941.606454,-975.8633442
2886,281.4727136,1159.485828,609.366971,909.7701534,-1106.254859,859.296273,-284.6635363,606.3728396,-266.4416904,351.678167,-23.8830095
2887,81.22837836,625.584916,-790.2545603,-2026.476973,-1156.729872,122.9565168,75.04267086,384.0484008,610.5062329,1428.605719,1539.000732
2888,-160.173285,21.59275238,-638.4230898,-32.65809402,-475.4877976,-59.33260121,230.6943147,-1571.403945,233.3770359,1117.531277,-427.622702
2889,271.1497089,-230.0469916,-798.4775966,506.3857994,709.5662538,70.78085098,326.1324639,-516.6196078,775.5348187,1420.958241,447.2828578
2890,-84.63127026,1513.156867,-509.1314981,-146.3637289,-1230.710819,816.7770411,-823.7021565,1626.970824,-1341.594649,48.74882829,-800.4634111
2891,77.79814807,-626.9339332,1845.101423,494.906233,-1321.561516,634.4664957,208.9666584,-478.2479849,307.6966193,-1659.435775,1373.02326
2892,-125.7419934,-220.8669925,-521.0495001,285.1623888,899.6701341,-2562.242862,-67.45142741,23.41923679,1014.475602,-954.6978823,846.1613685
2893,323.6584992,-64.90541695,-637.2077885,1397.425176,374.6976803,768.1015996,259.4341728,1705.723861,161.342959,85.4008989,-813.4281497
2894,90.54736545,943.6557869,-942.3817542,580.1091688,131.877523,-284.8077977,133.5559627,587.6556405,-317.8980238,-12.83148935,86.5386375
2895,185.9802255,331.9094712,-224.8116714,24.03271342,618.7692666,357.4541963,908.8279186,69.7148081,440.6653111,-196.7163274,-470.0434319
2896,-186.9955041,-2174.092627,-350.0843304,151.6977126,223.3592319,285.2753121,624.0082538,112.5972831,340.3343983,-1456.363935,373.3136604
2897,-111.7750796,2134.626641,-926.6167988,393.2163754,-2010.987171,-35.04805797,564.003031,-357.8226337,130.7384977,-298.9596651,-710.9010143
2898,-60.4598196,1304.471059,401.4618605,-515.1721379,-91.28431018,-877.3889316,347.8965633,-1070.099204,-1251.582128,623.47468,523.6243535
2899,-61.97820245,-1625.26046,-1283.441894,-1093.527814,1066.084086,1424.233085,172.122552,-469.5689848,366.4133734,1777.202168,-954.0381374
2900,51.59364646,1036.729165,-2382.798262,-392.1341029,-585.029337,-216.7987281,1342.786003,605.3371685,-628.526536,341.723061,1394.648033
2901,-82.98662481,-385.1041212,-521.0491781,-834.1775386,1878.166019,499.340858,919.6840022,1470.860361,-1328.70576,-1875.024688,-653.8562031
2902,19.78948641,-443.6583855,314.7097806,-236.3654672,-1156.399842,-732.294404,-809.4954972,196.6855257,1892.168813,101.1166005,1071.42774
2903,-460.388534,-1112.252243,-849.148392,1002.654297,-1869.904133,491.0463937,-1300.751054,-755.8706876,-1206.220408,-1301.584544,2298.145431
2904,-199.835577,-384.2036732,-408.630746,-508.1439786,1023.813218,-23.29191203,-704.0374891,-675.430647,-536.838618,441.5324948,-223.1244193
2905,75.5970626,1585.654586,372.6929766,-833.9967838,-340.1282257,435.5895878,412.2020877,504.2056065,-1280.825061,-308.9379698,209.5138217
2906,164.598524,-988.7799528,587.2370645,-441.7540872,-1735.53321,1563.702031,1150.617433,40.19219243,814.910914,1698.716357,-1043.323501
2907,-37.65213479,-418.7589464,361.0968996,-1559.676202,-373.5759078,202.184333,628.9902027,879.7625748,534.4867088,150.3547019,-781.3857124
2908,-61.34883044,297.6354244,733.2540118,-705.8255206,36.81378913,377.7216468,-561.6474652,33.36098801,763.2266483,-1165.442638,-422.5851886
2909,-242.5964568,-418.2069326,-1739.674126,1258.370074,-1478.680246,207.9833364,-678.9173131,2009.957634,249.1786997,-1530.016247,-305.959449
2910,-98.03418733,-1319.353737,1956.679943,685.9662315,203.9905659,124.1332461,-5.958282735,489.5803179,-2193.237736,453.5388201,-1375.681242
2911,-454.6334874,-714.0264085,583.4588665,-426.5936997,-771.1508659,-63.48181114,-2073.681738,487.7722581,769.0167867,-2214.06304,-123.5852217
2912,-281.0957105,-741.6536633,1163.688206,751.1378404,-191.5588639,-645.3274676,-429.0712133,-722.8346832,-1010.563205,-515.9531993,-468.8208565
2913,199.3481668,607.0471304,296.0442464,781.1290707,1219.384254,-736.4284904,-576.1831734,2.05758954,-475.3360338,-1232.539533,2108.306607
2914,35.55358991,352.3428896,-989.4808446,421.2930714,-387.2063321,-739.898015,626.5519962,1191.514825,591.0297734,938.2076904,-1648.819156
2915,-249.4056934,935.817084,-78.87036293,-732.0182087,413.1195661,-617.3188048,-590.3555368,-278.9388233,-147.2140236,-1276.487401,-121.7904226
2916,385.4226929,1279.132868,-661.8398243,662.5029737,532.0830262,-455.1331832,-501.7670957,1823.645643,691.4116656,302.6287093,181.5621466
2917,-414.9710913,249.8879456,-1250.620742,-44.23539302,-121.6291145,529.8925404,-1544.381059,-402.0614587,-66.20337811,-81.82396021,-1418.536293
2918,36.33431729,-1368.394268,-88.85892434,1721.195904,-399.8090502,44.02409215,694.1737908,-16.32194039,-276.9297707,304.6324853,-250.3691453
2919,-94.59739566,-331.3120501,274.4653415,-1262.257393,-232.3275544,17.80101399,-828.230902,1096.41916,245.1598911,1502.983502,-1428.674966
2920,558.9395298,583.3849757,523.5205866,1784.347213,357.2329257,-1243.052191,-595.1647248,1778.343884,-917.5342105,1567.897087,1750.419752
2921,-180.0276845,1783.143903,-727.9755921,437.3401581,-1240.1688,11.65537647,5.923573368,-1582.232952,454.6556243,-1168.527012,225.9088743
2922,225.2435431,-503.6152572,-465.9640355,92.77711659,2453.056869,629.2487733,1653.794175,300.2971514,309.6996229,-664.5023965,-1552.356588
2923,141.5478182,-403.1520343,-1606.196571,2781.966938,-1058.349859,-139.5788235,-120.3634922,102.2626795,872.0859798,1483.059975,-496.25661
2924,486.1489429,1032.898423,337.3303397,2398.628432,122.9605754,600.4591723,-739.5075072,1407.918762,-68.85794405,-288.8651409,58.5243158
2925,566.5261439,760.3533045,-740.1867034,-654.3632323,1124.151218,1385.556484,250.196557,-24.49718029,757.4801281,1278.127269,1528.443593
2926,-125.9537259,618.549658,504.0275305,-280.4699852,121.6544176,-684.5163438,794.1741382,-36.60929045,-698.3697167,-1852.267367,254.2896997
2927,-489.0024068,-3283.148549,395.3566995,-501.5579444,649.8671036,-1127.602224,1150.598428,190.3680248,-1223.188,-657.3791987,-483.3384076
2928,71.51959556,-463.8567497,1386.078777,-652.1994946,138.58526,380.5219559,114.0052709,-2410.768392,887.4932659,1655.057519,-319.7214575
2929,-100.1202433,-1398.866289,459.0135404,-210.1721224,409.4855896,-934.2734094,610.2930673,-21.9919236,811.0104514,-132.7028792,-592.9984584
2930,-503.6360782,89.67673247,-1479.22581,-635.7884009,-191.0596585,-2475.018881,-532.2038328,524.1442841,-699.4981935,852.9137534,-490.3007755
2931,-134.4316102,-881.7639418,-1348.219234,-31.77934718,1298.569623,-346.5938151,-580.8402743,7.584959495,-727.5836364,814.1966677,452.1128962
2932,-254.6558415,278.5006597,1827.762151,-519.0520416,-891.4665715,268.9761897,-966.2404933,-647.0789548,291.4797556,-815.5297813,-1373.909329
2933,-459.3068719,-2384.810262,-1120.972146,-818.240764,-118.2447371,-339.811791,446.6996981,246.4601947,1058.53489,-226.1178409,-1336.565961
2934,-432.6098797,-2177.98892,-2353.861158,986.6024505,852.7196043,-1052.84552,-812.5745437,-329.6542462,-1156.480215,773.5942726,944.389479
2935,-423.0570324,-1133.250202,319.7280992,224.1103415,-1974.464014,-941.7819696,-248.1104737,361.1279877,893.4960341,-1156.857953,-574.5681753
2936,-507.5024909,70.91858373,-220.0739279,-1077.832875,-116.147795,-32.43983219,-499.9149805,-1737.218454,-68.45537205,-852.8540488,-541.0062065
2937,333.4419638,1150.842914,-172.1008261,134.4915331,-563.7725494,-399.5460269,-650.1408235,946.5684567,1939.175747,-568.4672834,1517.368496
2938,-150.668967,-628.267382,-941.7643176,14.40414108,88.97318941,-233.0531892,297.4446108,1236.091337,144.7630555,-729.0938061,-756.1873086
2939,629.6519278,1187.075448,241.4626702,298.3992617,745.8506492,2185.710486,839.9736109,754.9081961,732.6828572,-31.87429418,-657.669607
2940,-207.7663788,19.82698298,-651.5598386,-480.5519693,699.1464052,2210.096628,-1786.437022,-663.0361691,-1177.137805,-653.4810451,405.4700448
2941,-100.498302,-660.1068745,-746.4119868,274.461012,1615.84925,-1706.011599,291.9547427,125.6903614,-701.81995,200.4989563,300.9130689
2942,-296.980702,893.1428955,-1252.847952,-948.1801925,771.8013292,-881.5566515,-1019.397137,92.00276101,-785.8208839,918.1225627,-757.0737513
2943,116.086419,-54.21345731,1091.177801,-1167.084032,-365.6161293,632.2442284,2586.679324,-902.4486747,-100.6447133,43.42501259,-602.6551694
2944,-752.0855979,-751.1234411,-2146.587916,-1314.733212,-1044.150334,1684.515254,-934.136467,-341.1108076,-1745.578652,-573.5567021,-354.3937014
2945,24.03169961,845.9254365,-14.97820012,1078.304846,-1404.474504,-598.1349469,764.4030556,-256.7512136,-474.9291149,346.7444574,-45.79282016
2946,-50.75400167,317.1402565,-324.1792174,-2805.73082,902.400588,-544.576237,971.2939228,455.8846077,-143.2908773,136.6594291,526.8583307
2947,-44.38052682,440.9561098,313.6016222,307.4067115,-564.897635,-822.8408193,-956.679867,-924.8560109,-293.3781229,1140.635489,916.2472541
2948,-113.4616629,-69.44428578,-1085.473013,424.44769,-1079.608397,-1103.031343,1414.825378,-455.6069949,1437.107618,99.00888296,-716.8421655
2949,-595.2023538,-1450.444748,-232.4653526,756.1825386,102.2730101,602.1108053,-1468.524676,-1690.276309,-953.9712023,-2089.53315,472.6255453
2950,-177.9766438,-402.9881702,0.784744833,-137.2971614,-78.53275298,-782.4497264,314.4697872,983.4410067,-1311.110181,179.4102673,-545.4942525
2951,-422.7150909,-1227.563263,-1105.554359,189.4212783,-1274.586193,370.0563467,-89.55750147,138.7081798,-190.057203,-827.8012576,-210.2169367
2952,87.16849279,-1171.494952,1820.544848,135.209455,1017.135769,-776.4116667,-925.5347581,367.7875242,-133.6479665,1090.313458,-552.2167834
2953,-375.1066157,-172.7647802,2190.534484,67.73615419,58.54033529,-557.2353322,-2483.507559,-1263.191688,-926.7233244,-371.781304,-292.6731432
2954,250.840264,46.62169558,-751.5469686,-592.7543583,1434.045191,344.0235801,-475.596301,302.9372337,422.81926,859.1195913,918.7337169
2955,-189.6302708,-969.6948639,-891.840594,-745.8072263,-389.0754233,-723.7933341,272.9220503,553.829458,1195.047518,-135.0257955,-62.86449721
2956,-471.1043052,-1033.087983,807.5288069,400.6544882,-1562.090028,-252.2285172,-747.8344282,-760.0804775,-2506.651123,246.6514397,696.0947705
2957,447.6575651,804.3973068,-722.9521146,1851.63923,-513.1801544,1904.415148,748.4899206,323.6445173,-288.211537,767.612477,-399.2791434
2958,250.8856641,1080.772823,-619.4197473,110.690362,1416.492061,-401.4247193,-897.9519206,1256.197786,464.09753,1963.985881,-1864.583416
2959,28.64263882,440.2790113,245.3724422,-892.099565,-234.2789432,969.4778778,-1554.209374,481.8402074,1103.874695,45.72088855,-319.5508525
2960,-474.371547,-185.7536178,-558.7615772,274.1684293,1527.451228,-3037.497781,-542.3014782,-15.03440825,-676.1445464,-1051.133191,-478.7085268
2961,555.8936956,232.2977584,570.1154205,2607.75162,1582.306848,-466.9645483,978.1920682,-919.9672454,-170.3516157,430.1041623,715.452488
2962,-83.92660829,458.5685742,-848.9269903,1437.21554,887.4803159,-179.4517534,-14.44062009,1264.621057,-2915.841914,440.3441736,-1368.834465
2963,294.0710021,833.3686965,524.490317,298.9941633,930.4910927,670.9625864,979.483491,1309.809713,-1159.613687,-881.6054501,-565.6709013
2964,356.7152752,991.7655846,478.4300997,-529.0926857,-1124.45564,340.2399357,-836.1653994,1432.171289,806.8723334,2201.325092,-193.937857
2965,-137.4728728,-436.1837694,352.7769608,-822.4888183,222.5948566,-20.73222402,145.5113737,-1216.451296,92.96584655,-1104.219649,1411.497991
2966,455.6263812,-617.3691903,1936.307803,1256.079413,-2778.006656,753.3286334,1361.988149,1168.430766,-839.5903834,1907.269754,407.8255242
2967,161.7337308,-225.6548835,-584.3978405,80.58824783,1636.894841,1341.421189,-605.5875663,-1045.429914,1362.116023,-268.6824912,-73.93029792
2968,288.8932861,534.3942378,-1306.81325,938.4565358,-399.4387172,454.2996092,732.2161288,730.5168815,-561.4368043,1114.06375,652.6744892
2969,185.162446,-71.9099795,909.8330442,1764.000708,423.7024009,-669.1291983,589.0297683,-1916.004463,-1003.702294,996.983855,828.8206176
2970,185.3229924,713.7361579,437.6760579,-315.2429031,-127.9374645,305.8860197,2487.997087,-1680.076191,1399.879556,131.5685324,-1500.256927
2971,-12.29700538,-205.477759,-564.0303403,1382.459969,-1506.665264,-146.6574681,91.54202542,-1576.310658,380.3360266,359.6437944,1662.18962
2972,-131.6324446,-2049.154166,576.5723206,105.5285855,-619.8460664,161.8170554,-216.9940479,-1342.721598,2016.406201,-105.8017102,157.8689795
2973,-148.4881631,-227.0162922,-1202.36248,193.5603954,-1229.840521,803.6319247,434.4801297,895.1734818,-1242.327931,1849.030379,-1759.210717
2974,-889.0157341,-52.21674446,-401.9152385,-500.6610874,-309.4776005,-1438.582585,-1038.988343,176.3581978,-2088.984263,-1500.97617,-1734.713508
2975,-344.1823471,-549.9082693,-409.1817245,-508.4925977,-1725.993192,1190.433587,1400.883579,-747.0873003,-1349.34094,724.5262433,-1467.662856
2976,219.2181197,555.0032463,989.258086,455.4331778,-937.514133,223.4862888,1488.389966,-1285.788167,653.2882844,455.0784567,-404.4540089
2977,242.3570614,1145.924207,-1072.61456,1776.279731,633.5772,2131.717234,33.29751265,517.9934318,-99.29145131,-773.7840923,-1869.528599
2978,-115.9354351,-792.3610976,176.1527912,-703.2017726,541.2458212,-907.8052628,493.7606585,1152.721035,1198.922846,-1690.656549,-628.1328209
2979,-266.9703619,227.8220325,493.3513317,-1006.489682,-0.073525928,-893.4984987,196.839369,667.356927,-531.5707121,390.9243725,-2214.365233
2980,571.3421792,902.7023406,1494.372772,904.8801444,229.4406111,957.3911428,-1222.376959,127.142871,-415.2106124,1090.53357,1644.545911
2981,358.8478012,-1588.960505,143.1340278,1325.999557,1253.674611,846.0054338,710.8342476,-117.1533149,-799.5001041,714.7882471,1099.655812
2982,198.8512078,-806.5167901,1542.584643,-1930.61792,-511.2409175,1782.429232,-377.115838,-592.7338215,1046.523414,951.797557,883.4025189
2983,-133.2415826,1733.257776,463.886816,-1269.730484,-159.1738931,-1799.948812,-941.5250396,-126.9199167,-58.09133547,-1296.568016,2122.397077
2984,-204.0076581,45.58716083,290.7867485,-336.9020762,-607.8436755,-1540.578414,-151.2064627,-650.0342313,1263.121162,1084.825755,-1437.832548
2985,-271.1284663,1825.268283,-397.1527642,-475.6045797,-882.0447202,-11.29264735,1254.893799,-672.3657566,-1233.293108,-1656.194891,-463.4982795
2986,-166.4842499,-658.911692,-809.6425755,-77.45054657,-958.1915378,-1001.536258,343.6736172,-792.4915245,427.0742987,1699.731826,162.9018933
2987,391.8530541,2675.639761,-1375.57291,1099.886707,1853.230445,-258.9177026,-1583.975152,1296.848171,145.4011377,1026.664204,-960.6741221
2988,-161.5006845,263.1573364,-697.1349555,-798.9433247,632.5493218,529.0307335,-891.4008166,-1498.301909,181.0698987,-93.63941612,758.6062868
2989,337.4047837,-1271.408672,-137.7002876,2136.851826,85.73304706,-938.9966536,1352.341816,1973.508599,1824.176201,-1958.745933,308.2878939
2990,-39.48056039,-1194.406346,-449.3402009,1221.525424,172.9801314,-34.98206878,1202.955192,540.453057,-7.597903974,-1076.435763,-769.9571264
2991,312.7070221,1183.40062,554.7564777,915.6490456,-985.6804605,-278.5351091,-518.6696196,1305.695876,1063.137993,127.495954,-240.1805557
2992,-0.28265294,147.9017387,-58.24047754,-79.01148073,1071.880368,703.1837405,-1913.512799,380.3895776,589.4224924,-219.2968746,-625.5428151
2993,190.6564074,-642.69708,-939.7515068,584.0689747,1328.447893,1311.733959,-1527.168069,-396.0041173,629.4850559,2482.432644,-923.9836785
2994,-165.2329253,-531.5218953,-1066.447103,-1244.799353,590.1227129,207.0456146,943.1948636,-1023.31246,650.1450234,-38.99634421,-137.7603119
2995,-276.4568178,-167.8514864,-1287.491047,-1552.24816,863.0752708,-361.8498523,-275.9974855,-849.3277282,1758.015991,960.0577628,-1850.951443
2996,-34.04332849,-970.5380167,1618.796103,2126.666503,81.65728794,-402.6439946,-1155.401202,-284.7146918,267.4738354,-808.2942508,-813.4348583
2997,-65.33539823,1122.152049,27.09386495,-2267.762383,-918.0805471,236.3503603,287.5520432,836.3741433,-64.36447003,-1555.943222,1643.27418
2998,461.5147426,594.6225368,420.2830873,10.99686565,618.4870287,-428.3001932,-303.8954677,213.1291511,46.1715293,1533.355841,1910.297047
2999,80.49374283,69.2449971,1039.309088,118.2040386,-762.6225337,606.0834049,-400.8977518,-585.4519911,-1511.276312,976.8438332,1255.500654
3000,-62.80732857,371.2321442,304.7838911,504.1246017,135.2996039,653.7587798,-100.1813131,-863.2913727,-773.8704646,-890.3281325,30.39897663
3001,-323.7935814,-1579.629943,-1880.763325,471.5923172,700.7640389,-420.083237,-622.046078,-53.79674084,681.5012677,-1299.664841,764.1907259
3002,446.3715156,113.0914048,347.6420922,894.1524097,75.79001372,1665.637061,465.1369994,710.7572501,-2135.204482,927.1840987,1399.528309
